# x_m,y_m,w_tr_right_m,w_tr_left_m
1.1786,-3.3368,0.6411,0.6411
1.1586,-3.3368,0.6376,0.6376
1.1386,-3.3368,0.6335,0.6335
1.1186,-3.3368,0.6299,0.6299
1.0986,-3.3568,0.6335,0.6335
1.0786,-3.3568,0.6376,0.6376
1.0586,-3.3568,0.6400,0.6400
1.0386,-3.3568,0.6376,0.6376
1.0186,-3.3768,0.6211,0.6211
0.9986,-3.3768,0.6225,0.6225
0.9786,-3.3768,0.6244,0.6244
0.9586,-3.3768,0.6269,0.6269
0.9386,-3.3768,0.6299,0.6299
0.9186,-3.3968,0.6139,0.6139
0.8986,-3.3968,0.6181,0.6181
0.8786,-3.3968,0.6211,0.6211
0.8586,-3.3968,0.6225,0.6225
0.8386,-3.3968,0.6244,0.6244
0.8186,-3.3968,0.6269,0.6269
0.7986,-3.3968,0.6299,0.6299
0.7786,-3.3968,0.6335,0.6335
0.7586,-3.4168,0.6181,0.6181
0.7386,-3.4168,0.6225,0.6225
0.7186,-3.4168,0.6244,0.6244
0.6986,-3.4168,0.6269,0.6269
0.6786,-3.4168,0.6299,0.6299
0.6586,-3.4168,0.6335,0.6335
0.6386,-3.4168,0.6376,0.6376
0.6186,-3.4168,0.6335,0.6335
0.5986,-3.4368,0.6225,0.6225
0.5786,-3.4368,0.6244,0.6244
0.5586,-3.4368,0.6269,0.6269
0.5386,-3.4368,0.6299,0.6299
0.5186,-3.4368,0.6335,0.6335
0.4986,-3.4368,0.6335,0.6335
0.4786,-3.4368,0.6299,0.6299
0.4586,-3.4368,0.6269,0.6269
0.4386,-3.4568,0.6244,0.6244
0.4186,-3.4568,0.6269,0.6269
0.3986,-3.4568,0.6299,0.6299
0.3786,-3.4568,0.6335,0.6335
0.3586,-3.4568,0.6335,0.6335
0.3386,-3.4568,0.6299,0.6299
0.3186,-3.4568,0.6269,0.6269
0.2986,-3.4768,0.6200,0.6200
0.2786,-3.4768,0.6200,0.6200
0.2586,-3.4768,0.6203,0.6203
0.2386,-3.4768,0.6211,0.6211
0.2186,-3.4768,0.6225,0.6225
0.1986,-3.4768,0.6244,0.6244
0.1786,-3.4968,0.6071,0.6071
0.1586,-3.4968,0.6102,0.6102
0.1386,-3.4968,0.6139,0.6139
0.1186,-3.4968,0.6181,0.6181
0.0986,-3.4968,0.6211,0.6211
0.0786,-3.4968,0.6225,0.6225
0.0586,-3.4968,0.6244,0.6244
0.0386,-3.5168,0.6071,0.6071
0.0186,-3.5168,0.6102,0.6102
-0.0014,-3.5168,0.6139,0.6139
-0.0214,-3.5168,0.6181,0.6181
-0.0414,-3.5168,0.6200,0.6200
-0.0614,-3.5168,0.6203,0.6203
-0.0814,-3.5168,0.6211,0.6211
-0.1014,-3.5168,0.6225,0.6225
-0.1214,-3.5368,0.6046,0.6046
-0.1414,-3.5368,0.6071,0.6071
-0.1614,-3.5368,0.6102,0.6102
-0.1814,-3.5368,0.6139,0.6139
-0.2014,-3.5368,0.6147,0.6147
-0.2214,-3.5368,0.6088,0.6088
-0.2414,-3.5368,0.6023,0.6023
-0.2614,-3.5368,0.5957,0.5957
-0.2814,-3.5368,0.5896,0.5896
-0.3014,-3.5368,0.5841,0.5841
-0.3214,-3.5568,0.5597,0.5597
-0.3414,-3.5568,0.5551,0.5551
-0.3614,-3.5568,0.5512,0.5512
-0.3814,-3.5568,0.5478,0.5478
-0.4014,-3.5568,0.5450,0.5450
-0.4214,-3.5568,0.5428,0.5428
-0.4414,-3.5568,0.5412,0.5412
-0.4614,-3.5568,0.5403,0.5403
-0.4814,-3.5568,0.5400,0.5400
-0.5014,-3.5568,0.5400,0.5400
-0.5214,-3.5568,0.5400,0.5400
-0.5414,-3.5568,0.5400,0.5400
-0.5614,-3.5568,0.5400,0.5400
-0.5814,-3.5568,0.5400,0.5400
-0.6014,-3.5768,0.5203,0.5203
-0.6214,-3.5768,0.5213,0.5213
-0.6414,-3.5768,0.5229,0.5229
-0.6614,-3.5768,0.5251,0.5251
-0.6814,-3.5768,0.5280,0.5280
-0.7014,-3.5768,0.5315,0.5315
-0.7214,-3.5768,0.5356,0.5356
-0.7414,-3.5768,0.5403,0.5403
-0.7614,-3.5768,0.5456,0.5456
-0.7814,-3.5768,0.5512,0.5512
-0.8014,-3.5768,0.5551,0.5551
-0.8214,-3.5768,0.5597,0.5597
-0.8414,-3.5768,0.5648,0.5648
-0.8614,-3.5768,0.5705,0.5705
-0.8814,-3.5768,0.5747,0.5747
-0.9014,-3.5768,0.5708,0.5708
-0.9214,-3.5968,0.5612,0.5612
-0.9414,-3.5968,0.5627,0.5627
-0.9614,-3.5968,0.5648,0.5648
-0.9814,-3.5968,0.5675,0.5675
-1.0014,-3.5968,0.5708,0.5708
-1.0214,-3.5968,0.5747,0.5747
-1.0414,-3.5968,0.5747,0.5747
-1.0614,-3.5968,0.5708,0.5708
-1.0814,-3.5968,0.5675,0.5675
-1.1014,-3.5968,0.5648,0.5648
-1.1214,-3.5968,0.5627,0.5627
-1.1414,-3.6168,0.5708,0.5708
-1.1614,-3.6168,0.5747,0.5747
-1.1814,-3.6168,0.5708,0.5708
-1.2014,-3.6168,0.5675,0.5675
-1.2214,-3.6168,0.5648,0.5648
-1.2414,-3.6368,0.5708,0.5708
-1.2614,-3.6368,0.5747,0.5747
-1.2814,-3.6368,0.5791,0.5791
-1.3014,-3.6368,0.5800,0.5800
-1.3214,-3.6568,0.5648,0.5648
-1.3414,-3.6568,0.5675,0.5675
-1.3614,-3.6568,0.5708,0.5708
-1.3814,-3.6568,0.5747,0.5747
-1.4014,-3.6568,0.5791,0.5791
-1.4214,-3.6568,0.5826,0.5826
-1.4414,-3.6568,0.5791,0.5791
-1.4614,-3.6768,0.5675,0.5675
-1.4814,-3.6768,0.5708,0.5708
-1.5014,-3.6768,0.5747,0.5747
-1.5214,-3.6768,0.5791,0.5791
-1.5414,-3.6768,0.5791,0.5791
-1.5614,-3.6768,0.5747,0.5747
-1.5814,-3.6768,0.5708,0.5708
-1.6014,-3.6968,0.5675,0.5675
-1.6214,-3.6968,0.5708,0.5708
-1.6414,-3.6968,0.5747,0.5747
-1.6614,-3.6968,0.5747,0.5747
-1.6814,-3.6968,0.5708,0.5708
-1.7014,-3.6968,0.5675,0.5675
-1.7214,-3.6968,0.5648,0.5648
-1.7414,-3.6968,0.5597,0.5597
-1.7614,-3.6968,0.5551,0.5551
-1.7814,-3.6968,0.5512,0.5512
-1.8014,-3.6968,0.5478,0.5478
-1.8214,-3.6968,0.5450,0.5450
-1.8414,-3.7168,0.5627,0.5627
-1.8614,-3.7168,0.5612,0.5612
-1.8814,-3.7168,0.5597,0.5597
-1.9014,-3.7168,0.5551,0.5551
-1.9214,-3.7168,0.5512,0.5512
-1.9414,-3.7168,0.5478,0.5478
-1.9614,-3.7168,0.5450,0.5450
-1.9814,-3.7168,0.5428,0.5428
-2.0014,-3.7168,0.5412,0.5412
-2.0214,-3.7168,0.5403,0.5403
-2.0414,-3.7168,0.5400,0.5400
-2.0614,-3.7168,0.5400,0.5400
-2.0814,-3.7168,0.5400,0.5400
-2.1014,-3.7168,0.5400,0.5400
-2.1214,-3.7368,0.5600,0.5600
-2.1414,-3.7368,0.5600,0.5600
-2.1614,-3.7368,0.5603,0.5603
-2.1814,-3.7368,0.5612,0.5612
-2.2014,-3.7368,0.5627,0.5627
-2.2214,-3.7368,0.5648,0.5648
-2.2414,-3.7368,0.5675,0.5675
-2.2614,-3.7368,0.5708,0.5708
-2.2814,-3.7368,0.5747,0.5747
-2.3014,-3.7368,0.5791,0.5791
-2.3214,-3.7368,0.5812,0.5812
-2.3414,-3.7368,0.5826,0.5826
-2.3614,-3.7568,0.6046,0.6046
-2.3814,-3.7568,0.6071,0.6071
-2.4014,-3.7568,0.6102,0.6102
-2.4214,-3.7568,0.6139,0.6139
-2.4414,-3.7568,0.6181,0.6181
-2.4614,-3.7568,0.6228,0.6228
-2.4814,-3.7568,0.6280,0.6280
-2.5014,-3.7568,0.6335,0.6335
-2.5214,-3.7568,0.6376,0.6376
-2.5414,-3.7568,0.6400,0.6400
-2.5614,-3.7568,0.6400,0.6400
-2.5814,-3.7568,0.6400,0.6400
-2.6014,-3.7368,0.6400,0.6400
-2.6214,-3.7368,0.6467,0.6467
-2.6414,-3.7368,0.6497,0.6497
-2.6614,-3.7368,0.6467,0.6467
-2.6814,-3.7368,0.6443,0.6443
-2.7014,-3.7368,0.6424,0.6424
-2.7214,-3.7368,0.6411,0.6411
-2.7414,-3.7168,0.6603,0.6603
-2.7614,-3.7168,0.6600,0.6600
-2.7814,-3.7168,0.6600,0.6600
-2.8014,-3.6968,0.6782,0.6782
-2.8214,-3.6968,0.6800,0.6800
-2.8414,-3.6968,0.6767,0.6767
-2.8614,-3.6968,0.6720,0.6720
-2.8814,-3.6768,0.6859,0.6859
-2.9014,-3.6768,0.6810,0.6810
-2.9214,-3.6768,0.6767,0.6767
-2.9414,-3.6568,0.6912,0.6912
-2.9614,-3.6568,0.6843,0.6843
-2.9814,-3.6368,0.6970,0.6970
-3.0014,-3.6368,0.6912,0.6912
-3.0214,-3.6168,0.7032,0.7032
-3.0414,-3.6168,0.6970,0.6970
-3.0614,-3.5968,0.7099,0.7099
-3.0814,-3.5768,0.7222,0.7222
-3.1014,-3.5768,0.7161,0.7161
-3.1214,-3.5568,0.7268,0.7268
-3.1414,-3.5368,0.7335,0.7335
-3.1614,-3.5168,0.7412,0.7412
-3.1814,-3.4968,0.7395,0.7395
-3.2014,-3.4768,0.7246,0.7246
-3.2214,-3.4568,0.7104,0.7104
-3.2414,-3.4368,0.6962,0.6962
-3.2614,-3.4168,0.6810,0.6810
-3.2814,-3.3968,0.6666,0.6666
-3.2814,-3.3768,0.6720,0.6720
-3.3014,-3.3568,0.6571,0.6571
-3.3214,-3.3368,0.6422,0.6422
-3.3214,-3.3168,0.6467,0.6467
-3.3414,-3.2968,0.6299,0.6299
-3.3414,-3.2768,0.6335,0.6335
-3.3414,-3.2568,0.6376,0.6376
-3.3414,-3.2368,0.6422,0.6422
-3.3614,-3.2168,0.6280,0.6280
-3.3614,-3.1968,0.6335,0.6335
-3.3614,-3.1768,0.6376,0.6376
-3.3614,-3.1568,0.6422,0.6422
-3.3814,-3.1368,0.6269,0.6269
-3.3814,-3.1168,0.6299,0.6299
-3.3814,-3.0968,0.6335,0.6335
-3.3814,-3.0768,0.6376,0.6376
-3.3814,-3.0568,0.6422,0.6422
-3.3814,-3.0368,0.6473,0.6473
-3.3814,-3.0168,0.6432,0.6432
-3.3814,-2.9968,0.6354,0.6354
-3.4014,-2.9768,0.6422,0.6422
-3.4014,-2.9568,0.6400,0.6400
-3.4014,-2.9368,0.6338,0.6338
-3.4014,-2.9168,0.6280,0.6280
-3.4214,-2.8968,0.6422,0.6422
-3.4214,-2.8768,0.6376,0.6376
-3.4214,-2.8568,0.6335,0.6335
-3.4214,-2.8368,0.6280,0.6280
-3.4214,-2.8168,0.6228,0.6228
-3.4214,-2.7968,0.6181,0.6181
-3.4214,-2.7768,0.6139,0.6139
-3.4414,-2.7568,0.6280,0.6280
-3.4414,-2.7368,0.6228,0.6228
-3.4414,-2.7168,0.6181,0.6181
-3.4414,-2.6968,0.6139,0.6139
-3.4414,-2.6768,0.6102,0.6102
-3.4414,-2.6568,0.6071,0.6071
-3.4414,-2.6368,0.6046,0.6046
-3.4614,-2.6168,0.6225,0.6225
-3.4614,-2.5968,0.6211,0.6211
-3.4614,-2.5768,0.6203,0.6203
-3.4614,-2.5568,0.6200,0.6200
-3.4614,-2.5368,0.6200,0.6200
-3.4814,-2.5168,0.6400,0.6400
-3.4814,-2.4968,0.6376,0.6376
-3.4814,-2.4768,0.6335,0.6335
-3.4814,-2.4568,0.6299,0.6299
-3.5014,-2.4368,0.6467,0.6467
-3.5014,-2.4168,0.6443,0.6443
-3.5014,-2.3968,0.6424,0.6424
-3.5014,-2.3768,0.6411,0.6411
-3.5014,-2.3568,0.6403,0.6403
-3.5014,-2.3368,0.6400,0.6400
-3.5014,-2.3168,0.6376,0.6376
-3.5014,-2.2968,0.6335,0.6335
-3.5214,-2.2768,0.6497,0.6497
-3.5214,-2.2568,0.6467,0.6467
-3.5214,-2.2368,0.6443,0.6443
-3.5214,-2.2168,0.6424,0.6424
-3.5214,-2.1968,0.6411,0.6411
-3.5214,-2.1768,0.6403,0.6403
-3.5214,-2.1568,0.6376,0.6376
-3.5214,-2.1368,0.6335,0.6335
-3.5414,-2.1168,0.6497,0.6497
-3.5414,-2.0968,0.6467,0.6467
-3.5414,-2.0768,0.6443,0.6443
-3.5614,-2.0568,0.6624,0.6624
-3.5614,-2.0368,0.6611,0.6611
-3.5614,-2.0168,0.6603,0.6603
-3.5614,-1.9968,0.6600,0.6600
-3.5614,-1.9768,0.6571,0.6571
-3.5614,-1.9568,0.6531,0.6531
-3.5614,-1.9368,0.6497,0.6497
-3.5614,-1.9168,0.6467,0.6467
-3.5814,-1.8968,0.6642,0.6642
-3.5814,-1.8768,0.6624,0.6624
-3.5814,-1.8568,0.6611,0.6611
-3.5814,-1.8368,0.6603,0.6603
-3.5814,-1.8168,0.6571,0.6571
-3.5814,-1.7968,0.6531,0.6531
-3.5814,-1.7768,0.6497,0.6497
-3.6014,-1.7568,0.6666,0.6666
-3.6014,-1.7368,0.6642,0.6642
-3.6014,-1.7168,0.6624,0.6624
-3.6014,-1.6968,0.6611,0.6611
-3.6014,-1.6768,0.6603,0.6603
-3.6214,-1.6568,0.6800,0.6800
-3.6214,-1.6368,0.6800,0.6800
-3.6214,-1.6168,0.6800,0.6800
-3.6214,-1.5968,0.6767,0.6767
-3.6214,-1.5768,0.6728,0.6728
-3.6214,-1.5568,0.6694,0.6694
-3.6414,-1.5368,0.6603,0.6603
-3.6414,-1.5168,0.6611,0.6611
-3.6414,-1.4968,0.6624,0.6624
-3.6414,-1.4768,0.6642,0.6642
-3.6414,-1.4568,0.6666,0.6666
-3.6414,-1.4368,0.6694,0.6694
-3.6414,-1.4168,0.6728,0.6728
-3.6414,-1.3968,0.6728,0.6728
-3.6414,-1.3768,0.6694,0.6694
-3.6414,-1.3568,0.6666,0.6666
-3.6614,-1.3368,0.6603,0.6603
-3.6614,-1.3168,0.6611,0.6611
-3.6614,-1.2968,0.6624,0.6624
-3.6614,-1.2768,0.6642,0.6642
-3.6614,-1.2568,0.6666,0.6666
-3.6614,-1.2368,0.6694,0.6694
-3.6814,-1.2168,0.6531,0.6531
-3.6814,-1.1968,0.6571,0.6571
-3.6814,-1.1768,0.6600,0.6600
-3.6814,-1.1568,0.6600,0.6600
-3.6814,-1.1368,0.6600,0.6600
-3.6814,-1.1168,0.6600,0.6600
-3.6814,-1.0968,0.6600,0.6600
-3.6814,-1.0768,0.6600,0.6600
-3.6814,-1.0568,0.6600,0.6600
-3.6814,-1.0368,0.6600,0.6600
-3.6814,-1.0168,0.6603,0.6603
-3.6814,-0.9968,0.6611,0.6611
-3.6814,-0.9768,0.6624,0.6624
-3.6814,-0.9568,0.6642,0.6642
-3.6814,-0.9368,0.6624,0.6624
-3.6814,-0.9168,0.6611,0.6611
-3.6814,-0.8968,0.6603,0.6603
-3.6814,-0.8768,0.6600,0.6600
-3.6814,-0.8568,0.6600,0.6600
-3.6814,-0.8368,0.6571,0.6571
-3.6814,-0.8168,0.6531,0.6531
-3.6814,-0.7968,0.6497,0.6497
-3.6814,-0.7768,0.6467,0.6467
-3.6814,-0.7568,0.6443,0.6443
-3.6814,-0.7368,0.6424,0.6424
-3.6814,-0.7168,0.6411,0.6411
-3.6814,-0.6968,0.6403,0.6403
-3.6814,-0.6768,0.6400,0.6400
-3.6814,-0.6568,0.6400,0.6400
-3.7014,-0.6368,0.6600,0.6600
-3.7014,-0.6168,0.6600,0.6600
-3.7014,-0.5968,0.6600,0.6600
-3.7014,-0.5768,0.6600,0.6600
-3.7014,-0.5568,0.6600,0.6600
-3.7014,-0.5368,0.6600,0.6600
-3.7014,-0.5168,0.6600,0.6600
-3.7014,-0.4968,0.6600,0.6600
-3.7014,-0.4768,0.6600,0.6600
-3.7014,-0.4568,0.6603,0.6603
-3.7014,-0.4368,0.6611,0.6611
-3.7014,-0.4168,0.6624,0.6624
-3.7014,-0.3968,0.6642,0.6642
-3.7014,-0.3768,0.6666,0.6666
-3.7014,-0.3568,0.6694,0.6694
-3.7014,-0.3368,0.6728,0.6728
-3.7014,-0.3168,0.6767,0.6767
-3.7014,-0.2968,0.6810,0.6810
-3.7014,-0.2768,0.6859,0.6859
-3.7014,-0.2568,0.6912,0.6912
-3.7014,-0.2368,0.6962,0.6962
-3.7014,-0.2168,0.7005,0.7005
-3.7014,-0.1968,0.7052,0.7052
-3.7014,-0.1768,0.7104,0.7104
-3.7014,-0.1568,0.7161,0.7161
-3.7014,-0.1368,0.7222,0.7222
-3.7014,-0.1168,0.7287,0.7287
-3.7014,-0.0968,0.7357,0.7357
-3.7014,-0.0768,0.7431,0.7431
-3.7014,-0.0568,0.7509,0.7509
-3.7214,-0.0368,0.7355,0.7355
-3.7014,-0.0168,0.7591,0.7591
-3.7014,0.0032,0.7600,0.7600
-3.7014,0.0232,0.7600,0.7600
-3.7014,0.0432,0.7600,0.7600
-3.6814,0.0632,0.7800,0.7800
-3.6814,0.0832,0.7800,0.7800
-3.6814,0.1032,0.7800,0.7800
-3.6614,0.1232,0.7944,0.7944
-3.6614,0.1432,0.8000,0.8000
-3.6614,0.1632,0.8000,0.8000
-3.6614,0.1832,0.8000,0.8000
-3.6414,0.2032,0.8024,0.8024
-3.6214,0.2232,0.7877,0.7877
-3.6214,0.2432,0.7683,0.7683
-3.6014,0.2632,0.7544,0.7544
-3.5814,0.2832,0.7412,0.7412
-3.5614,0.3032,0.7287,0.7287
-3.5414,0.3232,0.7161,0.7161
-3.5214,0.3432,0.7032,0.7032
-3.5014,0.3632,0.6912,0.6912
-3.4814,0.3632,0.6985,0.6985
-3.4614,0.3832,0.6879,0.6879
-3.4414,0.4032,0.6779,0.6779
-3.4214,0.4032,0.6800,0.6800
-3.4014,0.4232,0.6600,0.6600
-3.3814,0.4232,0.6600,0.6600
-3.3614,0.4432,0.6400,0.6400
-3.3414,0.4632,0.6200,0.6200
-3.3214,0.4632,0.6200,0.6200
-3.3014,0.4632,0.6200,0.6200
-3.2814,0.4632,0.6200,0.6200
-3.2614,0.4832,0.6003,0.6003
-3.2414,0.5032,0.5812,0.5812
-3.2214,0.5032,0.5826,0.5826
-3.2014,0.5232,0.5648,0.5648
-3.1814,0.5232,0.5675,0.5675
-3.1614,0.5432,0.5512,0.5512
-3.1414,0.5432,0.5551,0.5551
-3.1214,0.5432,0.5597,0.5597
-3.1014,0.5432,0.5648,0.5648
-3.0814,0.5632,0.5515,0.5515
-3.0614,0.5632,0.5579,0.5579
-3.0414,0.5632,0.5648,0.5648
-3.0214,0.5632,0.5705,0.5705
-3.0014,0.5832,0.5579,0.5579
-2.9814,0.5832,0.5648,0.5648
-2.9614,0.5832,0.5723,0.5723
-2.9414,0.5832,0.5803,0.5803
-2.9214,0.5832,0.5888,0.5888
-2.9014,0.5832,0.5977,0.5977
-2.8814,0.5832,0.5986,0.5986
-2.8614,0.5832,0.5908,0.5908
-2.8414,0.5832,0.5835,0.5835
-2.8214,0.5832,0.5768,0.5768
-2.8014,0.5832,0.5705,0.5705
-2.7814,0.5832,0.5648,0.5648
-2.7614,0.5832,0.5597,0.5597
-2.7414,0.5832,0.5551,0.5551
-2.7214,0.6032,0.5705,0.5705
-2.7014,0.6032,0.5648,0.5648
-2.6814,0.6032,0.5597,0.5597
-2.6614,0.6032,0.5551,0.5551
-2.6414,0.6232,0.5705,0.5705
-2.6214,0.6232,0.5648,0.5648
-2.6014,0.6232,0.5597,0.5597
-2.5814,0.6232,0.5551,0.5551
-2.5614,0.6432,0.5708,0.5708
-2.5414,0.6432,0.5675,0.5675
-2.5214,0.6432,0.5648,0.5648
-2.5014,0.6432,0.5627,0.5627
