# x_m,y_m,w_tr_right_m,w_tr_left_m
1.7700,5.4437,1.1207,1.1207
1.7700,5.4037,1.1200,1.1200
1.7700,5.3637,1.1207,1.1207
1.8100,5.3237,1.1628,1.1628
1.8100,5.2837,1.1662,1.1662
1.8100,5.2437,1.1710,1.1710
1.8100,5.2037,1.1771,1.1771
1.8100,5.1637,1.1846,1.1846
1.8100,5.1237,1.1933,1.1933
1.8100,5.0837,1.2033,1.2033
1.8500,5.0437,1.1710,1.1710
1.8500,5.0037,1.1771,1.1771
1.8500,4.9637,1.1846,1.1846
1.8500,4.9237,1.1933,1.1933
1.8500,4.8837,1.2000,1.2000
1.8500,4.8437,1.2000,1.2000
1.8500,4.8037,1.2000,1.2000
1.8500,4.7637,1.2000,1.2000
1.8500,4.7237,1.1933,1.1933
1.8900,4.6837,1.1628,1.1628
1.8900,4.6437,1.1662,1.1662
1.8900,4.6037,1.1710,1.1710
1.8900,4.5637,1.1771,1.1771
1.8900,4.5237,1.1846,1.1846
1.8900,4.4837,1.1771,1.1771
1.8900,4.4437,1.1710,1.1710
1.8900,4.4037,1.1662,1.1662
1.8900,4.3637,1.1628,1.1628
1.8900,4.3237,1.1607,1.1607
1.8900,4.2837,1.1600,1.1600
1.8900,4.2437,1.1545,1.1545
1.9300,4.2037,1.1662,1.1662
1.9300,4.1637,1.1710,1.1710
1.9300,4.1237,1.1710,1.1710
1.9300,4.0837,1.1662,1.1662
1.9300,4.0437,1.1628,1.1628
1.9300,4.0037,1.1607,1.1607
1.9300,3.9637,1.1600,1.1600
1.9300,3.9237,1.1600,1.1600
1.9300,3.8837,1.1600,1.1600
1.9300,3.8437,1.1600,1.1600
1.9300,3.8037,1.1600,1.1600
1.9300,3.7637,1.1600,1.1600
1.9700,3.7237,1.1600,1.1600
1.9700,3.6837,1.1600,1.1600
1.9700,3.6437,1.1600,1.1600
1.9700,3.6037,1.1607,1.1607
1.9700,3.5637,1.1628,1.1628
1.9700,3.5237,1.1662,1.1662
1.9700,3.4837,1.1710,1.1710
1.9700,3.4437,1.1662,1.1662
1.9700,3.4037,1.1628,1.1628
1.9700,3.3637,1.1607,1.1607
1.9700,3.3237,1.1600,1.1600
1.9700,3.2837,1.1600,1.1600
1.9700,3.2437,1.1600,1.1600
1.9700,3.2037,1.1607,1.1607
1.9700,3.1637,1.1600,1.1600
1.9700,3.1237,1.1545,1.1545
1.9700,3.0837,1.1454,1.1454
1.9700,3.0437,1.1377,1.1377
1.9700,3.0037,1.1314,1.1314
1.9700,2.9637,1.1264,1.1264
1.9700,2.9237,1.1229,1.1229
1.9700,2.8837,1.1207,1.1207
1.9700,2.8437,1.1200,1.1200
1.9700,2.8037,1.1200,1.1200
1.9700,2.7637,1.1200,1.1200
2.0100,2.7237,1.1600,1.1600
2.0100,2.6837,1.1600,1.1600
2.0100,2.6437,1.1600,1.1600
2.0100,2.6037,1.1600,1.1600
2.0100,2.5637,1.1600,1.1600
2.0500,2.5237,1.2000,1.2000
2.0500,2.4837,1.2000,1.2000
2.0500,2.4437,1.2000,1.2000
2.0500,2.4037,1.2000,1.2000
2.0500,2.3637,1.2000,1.2000
2.0500,2.3237,1.2000,1.2000
2.0900,2.2837,1.1933,1.1933
2.0900,2.2437,1.2000,1.2000
2.0900,2.2037,1.2000,1.2000
2.0900,2.1637,1.2000,1.2000
2.0900,2.1237,1.2000,1.2000
2.0900,2.0837,1.2000,1.2000
2.0900,2.0437,1.2000,1.2000
2.0900,2.0037,1.2000,1.2000
2.0900,1.9637,1.2000,1.2000
2.0900,1.9237,1.2000,1.2000
2.0900,1.8837,1.2000,1.2000
2.0900,1.8437,1.2000,1.2000
2.0900,1.8037,1.1893,1.1893
2.1300,1.7637,1.1628,1.1628
2.1300,1.7237,1.1662,1.1662
2.1300,1.6837,1.1710,1.1710
2.1700,1.6437,1.1377,1.1377
2.1700,1.6037,1.1454,1.1454
2.1700,1.5637,1.1545,1.1545
2.1700,1.5237,1.1600,1.1600
2.1700,1.4837,1.1600,1.1600
2.1700,1.4437,1.1607,1.1607
2.1700,1.4037,1.1628,1.1628
2.1700,1.3637,1.1662,1.1662
2.1700,1.3237,1.1710,1.1710
2.1700,1.2837,1.1771,1.1771
2.1700,1.2437,1.1846,1.1846
2.1700,1.2037,1.1933,1.1933
2.1700,1.1637,1.1893,1.1893
2.1700,1.1237,1.1764,1.1764
2.1700,1.0837,1.1648,1.1648
2.1700,1.0437,1.1545,1.1545
2.1700,1.0037,1.1454,1.1454
2.2100,0.9637,1.1607,1.1607
2.2100,0.9237,1.1628,1.1628
2.2100,0.8837,1.1662,1.1662
2.2100,0.8437,1.1628,1.1628
2.2100,0.8037,1.1607,1.1607
2.2100,0.7637,1.1600,1.1600
2.2100,0.7237,1.1600,1.1600
2.2100,0.6837,1.1600,1.1600
2.2100,0.6437,1.1600,1.1600
2.2500,0.6037,1.1600,1.1600
